seqnames	strand	gene	score	support	start	end	width	thick.start	thick.end	thick.width	thick.names	clusterType	orientation	prime5	prime3	TSS.win.start	TSS.win.end	CAGE_significance
NC_001491.2	-	CAGE_cluster_1796	155.424308362	1	121870	121870	1	121870	121870	1	NC_001491.2:121870-121870;-	TSS	0	121870	121870	121870	121870	*
NC_001491.2	-	CAGE_cluster_1797	216.982829299	2	122171	122171	1	122171	122171	1	NC_001491.2:122171-122171;-	TSS	0	122171	122171	122171	122171	*
NC_001491.2	-	CAGE_cluster_1798	197.745699031	1	122228	122228	1	122228	122228	1	NC_001491.2:122228-122228;-	TSS	0	122228	122228	122228	122228	*
NC_001491.2	-	CAGE_cluster_1799	651.26043826	2	122306	122317	12	122317	122317	1	NC_001491.2:122306-122317;-	TSS	0	122317	122306	122306	122317	*
NC_001491.2	-	CAGE_cluster_1800	111.819300011	1	122705	122705	1	122705	122705	1	NC_001491.2:122705-122705;-	TSS	0	122705	122705	122705	122705	*
NC_001491.2	-	CAGE_cluster_1801	453.514739229	1	123504	123504	1	123504	123504	1	NC_001491.2:123504-123504;-	TSS	0	123504	123504	123504	123504	*
NC_001491.2	-	CAGE_cluster_1802	105.163529288	1	123562	123562	1	123562	123562	1	NC_001491.2:123562-123562;-	TSS	0	123562	123562	123562	123562	*
NC_001491.2	-	CAGE_cluster_1803	111.819300011	1	123614	123614	1	123614	123614	1	NC_001491.2:123614-123614;-	TSS	0	123614	123614	123614	123614	*
NC_001491.2	-	CAGE_cluster_1804	2055.550648605	7	124473	124475	3	124473	124473	1	NC_001491.2:124473-124475;-	TSS	0	124475	124473	124473	124475	***
NC_001491.2	-	CAGE_cluster_1805	2360.237976993	5	124586	124640	55	124586	124586	1	NC_001491.2:124586-124640;-	TSS	0	124640	124586	124586	124640	**
NC_001491.2	-	CAGE_cluster_1806	8753.131636745	7	124675	124681	7	124678	124678	1	NC_001491.2:124675-124681;-	TSS	0	124681	124675	124675	124681	***
NC_001491.2	-	CAGE_cluster_1807	302.909228319	2	124703	124705	3	124705	124705	1	NC_001491.2:124703-124705;-	TSS	0	124705	124703	124703	124705	*
NC_001491.2	-	CAGE_cluster_1808	1734.781424529	4	124730	124786	57	124732	124732	1	NC_001491.2:124730-124786;-	TSS	0	124786	124730	124730	124786	**
NC_001491.2	-	CAGE_cluster_1809	197.745699031	1	124814	124814	1	124814	124814	1	NC_001491.2:124814-124814;-	TSS	0	124814	124814	124814	124814	*
NC_001491.2	-	CAGE_cluster_1810	11968.281660042	7	124852	124923	72	124872	124872	1	NC_001491.2:124852-124923;-	TSS	0	124923	124852	124852	124923	***
NC_001491.2	-	CAGE_cluster_1811	7209.714970452	7	124944	125000	57	124947	124947	1	NC_001491.2:124944-125000;-	TSS	0	125000	124944	124944	125000	***
NC_001491.2	-	CAGE_cluster_1812	1177.808266601	5	125041	125065	25	125065	125065	1	NC_001491.2:125041-125065;-	TSS	0	125065	125041	125041	125065	**
NC_001491.2	-	CAGE_cluster_1813	197.745699031	1	125125	125125	1	125125	125125	1	NC_001491.2:125125-125125;-	TSS	0	125125	125125	125125	125125	*
NC_001491.2	-	CAGE_cluster_1814	599025.292022764	9	125190	125359	170	125335	125335	1	NC_001491.2:125190-125359;-	TSS	0	125359	125190	125190	125359	***
NC_001491.2	-	CAGE_cluster_1815	111.819300011	1	125389	125389	1	125389	125389	1	NC_001491.2:125389-125389;-	TSS	0	125389	125389	125389	125389	*
NC_001491.2	-	CAGE_cluster_1816	111.819300011	1	125574	125574	1	125574	125574	1	NC_001491.2:125574-125574;-	TSS	0	125574	125574	125574	125574	*
NC_001491.2	-	CAGE_cluster_1817	267.243608373	2	125639	125643	5	125643	125643	1	NC_001491.2:125639-125643;-	TSS	0	125643	125639	125639	125643	*
NC_001491.2	-	CAGE_cluster_1818	105.163529288	1	125740	125740	1	125740	125740	1	NC_001491.2:125740-125740;-	TSS	0	125740	125740	125740	125740	*
NC_001491.2	-	CAGE_cluster_1819	309.564999042	2	125921	125921	1	125921	125921	1	NC_001491.2:125921-125921;-	TSS	0	125921	125921	125921	125921	*
NC_001491.2	-	CAGE_cluster_1820	269.1065662	1	125956	125956	1	125956	125956	1	NC_001491.2:125956-125956;-	TSS	0	125956	125956	125956	125956	*
NC_001491.2	-	CAGE_cluster_1821	613.757845043	3	126042	126061	20	126060	126060	1	NC_001491.2:126042-126061;-	TSS	0	126061	126042	126042	126061	**
NC_001491.2	-	CAGE_cluster_1822	414.72852833	3	126230	126236	7	126236	126236	1	NC_001491.2:126230-126236;-	TSS	0	126236	126230	126230	126236	**
NC_001491.2	-	CAGE_cluster_1823	11681.601939274	9	126349	126360	12	126358	126358	1	NC_001491.2:126349-126360;-	TSS	0	126360	126349	126349	126360	***
NC_001491.2	-	CAGE_cluster_1824	414.72852833	3	126611	126611	1	126611	126611	1	NC_001491.2:126611-126611;-	TSS	0	126611	126611	126611	126611	**
NC_001491.2	-	CAGE_cluster_1825	910.620270062	4	126650	126674	25	126674	126674	1	NC_001491.2:126650-126674;-	TSS	0	126674	126650	126650	126674	**
NC_001491.2	-	CAGE_cluster_1826	269.1065662	1	126836	126836	1	126836	126836	1	NC_001491.2:126836-126836;-	TSS	0	126836	126836	126836	126836	*
NC_001491.2	-	CAGE_cluster_1827	197.745699031	1	126897	126897	1	126897	126897	1	NC_001491.2:126897-126897;-	TSS	0	126897	126897	126897	126897	*
NC_001491.2	-	CAGE_cluster_1828	197.745699031	1	126942	126942	1	126942	126942	1	NC_001491.2:126942-126942;-	TSS	0	126942	126942	126942	126942	*
NC_001491.2	-	CAGE_cluster_1829	395.491398062	2	127052	127053	2	127052	127052	1	NC_001491.2:127052-127053;-	TSS	0	127053	127052	127052	127053	*
NC_001491.2	-	CAGE_cluster_1830	155.424308362	1	127457	127457	1	127457	127457	1	NC_001491.2:127457-127457;-	TSS	0	127457	127457	127457	127457	*
NC_001491.2	-	CAGE_cluster_1831	620.413615766	3	128101	128114	14	128110	128110	1	NC_001491.2:128101-128114;-	TSS	0	128114	128101	128101	128114	**
NC_001491.2	-	CAGE_cluster_1832	105.163529288	1	129552	129552	1	129552	129552	1	NC_001491.2:129552-129552;-	TSS	0	129552	129552	129552	129552	*
NC_001491.2	-	CAGE_cluster_1833	111.819300011	1	129945	129945	1	129945	129945	1	NC_001491.2:129945-129945;-	TSS	0	129945	129945	129945	129945	*
NC_001491.2	-	CAGE_cluster_1834	544.365813827	1	130080	130080	1	130080	130080	1	NC_001491.2:130080-130080;-	TSS	0	130080	130080	130080	130080	*
NC_001491.2	-	CAGE_cluster_1835	105.163529288	1	130293	130293	1	130293	130293	1	NC_001491.2:130293-130293;-	TSS	0	130293	130293	130293	130293	*
NC_001491.2	-	CAGE_cluster_1836	111.819300011	1	130443	130443	1	130443	130443	1	NC_001491.2:130443-130443;-	TSS	0	130443	130443	130443	130443	*
NC_001491.2	-	CAGE_cluster_1837	424.530874562	2	130698	130700	3	130700	130700	1	NC_001491.2:130698-130700;-	TSS	0	130700	130698	130698	130700	*
NC_001491.2	-	CAGE_cluster_1838	836.112827383	3	132734	132748	15	132744	132744	1	NC_001491.2:132734-132748;-	TSS	0	132748	132734	132734	132748	***
NC_001491.2	-	CAGE_cluster_1839	269.1065662	1	132865	132865	1	132865	132865	1	NC_001491.2:132865-132865;-	TSS	0	132865	132865	132865	132865	*
NC_001491.2	-	CAGE_cluster_1840	155.424308362	1	133590	133590	1	133590	133590	1	NC_001491.2:133590-133590;-	TSS	0	133590	133590	133590	133590	*
NC_001491.2	-	CAGE_cluster_1841	197.745699031	1	133612	133612	1	133612	133612	1	NC_001491.2:133612-133612;-	TSS	0	133612	133612	133612	133612	*
NC_001491.2	-	CAGE_cluster_1842	111.819300011	1	133780	133780	1	133780	133780	1	NC_001491.2:133780-133780;-	TSS	0	133780	133780	133780	133780	*
NC_001491.2	-	CAGE_cluster_1843	267.243608373	2	133891	133894	4	133891	133891	1	NC_001491.2:133891-133894;-	TSS	0	133894	133891	133891	133894	*
NC_001491.2	-	CAGE_cluster_1844	197.745699031	1	133915	133915	1	133915	133915	1	NC_001491.2:133915-133915;-	TSS	0	133915	133915	133915	133915	*
NC_001491.2	-	CAGE_cluster_1845	353.170007393	2	134540	134543	4	134540	134540	1	NC_001491.2:134540-134543;-	TSS	0	134543	134540	134540	134543	*
NC_001491.2	-	CAGE_cluster_1846	197.745699031	1	134986	134986	1	134986	134986	1	NC_001491.2:134986-134986;-	TSS	0	134986	134986	134986	134986	*
NC_001491.2	-	CAGE_cluster_1847	155.424308362	1	135358	135358	1	135358	135358	1	NC_001491.2:135358-135358;-	TSS	0	135358	135358	135358	135358	*
NC_001491.2	-	CAGE_cluster_1848	267.243608373	2	135399	135404	6	135404	135404	1	NC_001491.2:135399-135404;-	TSS	0	135404	135399	135399	135404	*
NC_001491.2	-	CAGE_cluster_1849	1115.946513877	3	135441	135444	4	135441	135441	1	NC_001491.2:135441-135444;-	TSS	0	135444	135441	135441	135444	***
NC_001491.2	-	CAGE_cluster_1850	453.514739229	1	135964	135964	1	135964	135964	1	NC_001491.2:135964-135964;-	TSS	0	135964	135964	135964	135964	*
NC_001491.2	-	CAGE_cluster_1851	111.819300011	1	136163	136163	1	136163	136163	1	NC_001491.2:136163-136163;-	TSS	0	136163	136163	136163	136163	*
NC_001491.2	-	CAGE_cluster_1852	197.745699031	1	136350	136350	1	136350	136350	1	NC_001491.2:136350-136350;-	TSS	0	136350	136350	136350	136350	*
NC_001491.2	-	CAGE_cluster_1853	105.163529288	1	136455	136455	1	136455	136455	1	NC_001491.2:136455-136455;-	TSS	0	136455	136455	136455	136455	*
NC_001491.2	-	CAGE_cluster_1854	197.745699031	1	136784	136784	1	136784	136784	1	NC_001491.2:136784-136784;-	TSS	0	136784	136784	136784	136784	*
NC_001491.2	-	CAGE_cluster_1855	105.163529288	1	136840	136840	1	136840	136840	1	NC_001491.2:136840-136840;-	TSS	0	136840	136840	136840	136840	*
NC_001491.2	-	CAGE_cluster_1856	395.491398062	2	138316	138316	1	138316	138316	1	NC_001491.2:138316-138316;-	TSS	0	138316	138316	138316	138316	*
NC_001491.2	-	CAGE_cluster_1857	111.819300011	1	138529	138529	1	138529	138529	1	NC_001491.2:138529-138529;-	TSS	0	138529	138529	138529	138529	*
NC_001491.2	-	CAGE_cluster_1858	197.745699031	1	138775	138775	1	138775	138775	1	NC_001491.2:138775-138775;-	TSS	0	138775	138775	138775	138775	*
NC_001491.2	-	CAGE_cluster_1859	105.163529288	1	139539	139539	1	139539	139539	1	NC_001491.2:139539-139539;-	TSS	0	139539	139539	139539	139539	*
NC_001491.2	-	CAGE_cluster_1860	155.424308362	1	139865	139865	1	139865	139865	1	NC_001491.2:139865-139865;-	TSS	0	139865	139865	139865	139865	*
NC_001491.2	-	CAGE_cluster_1861	197.745699031	1	139889	139889	1	139889	139889	1	NC_001491.2:139889-139889;-	TSS	0	139889	139889	139889	139889	*
NC_001491.2	-	CAGE_cluster_1862	197.745699031	1	140031	140031	1	140031	140031	1	NC_001491.2:140031-140031;-	TSS	0	140031	140031	140031	140031	*
NC_001491.2	-	CAGE_cluster_1863	210.327058576	1	140124	140124	1	140124	140124	1	NC_001491.2:140124-140124;-	TSS	0	140124	140124	140124	140124	*
NC_001491.2	-	CAGE_cluster_1864	12428.941132688	9	140334	140339	6	140335	140335	1	NC_001491.2:140334-140339;-	TSS	0	140339	140334	140334	140339	***
NC_001491.2	-	CAGE_cluster_1865	1793.125837684	6	140398	140423	26	140406	140406	1	NC_001491.2:140398-140423;-	TSS	0	140423	140398	140398	140423	***
NC_001491.2	-	CAGE_cluster_1866	578.671565242	3	140468	140472	5	140470	140470	1	NC_001491.2:140468-140472;-	TSS	0	140472	140468	140468	140472	**
NC_001491.2	-	CAGE_cluster_1867	424.530874562	2	140658	140658	1	140658	140658	1	NC_001491.2:140658-140658;-	TSS	0	140658	140658	140658	140658	*
NC_001491.2	-	CAGE_cluster_1868	1307.97462595	3	140818	140828	11	140828	140828	1	NC_001491.2:140818-140828;-	TSS	0	140828	140818	140818	140828	***
NC_001491.2	-	CAGE_cluster_1869	12391.898973137	9	140850	140916	67	140901	140901	1	NC_001491.2:140850-140916;-	TSS	0	140916	140850	140850	140916	***
NC_001491.2	-	CAGE_cluster_1870	7121.417696953	8	140938	140985	48	140942	140942	1	NC_001491.2:140938-140985;-	TSS	0	140985	140938	140938	140985	***
NC_001491.2	-	CAGE_cluster_1871	12115.533886499	8	141030	141251	222	141225	141225	1	NC_001491.2:141030-141251;-	TSS	0	141251	141030	141030	141251	***
NC_001491.2	-	CAGE_cluster_1872	763.079738271	3	141272	141286	15	141272	141272	1	NC_001491.2:141272-141286;-	TSS	0	141286	141272	141272	141286	**
NC_001491.2	-	CAGE_cluster_1873	6916.887839442	8	141312	141393	82	141377	141377	1	NC_001491.2:141312-141393;-	TSS	0	141393	141312	141312	141393	***
NC_001491.2	-	CAGE_cluster_1874	155.424308362	1	141416	141416	1	141416	141416	1	NC_001491.2:141416-141416;-	TSS	0	141416	141416	141416	141416	*
NC_001491.2	-	CAGE_cluster_1875	1056.242232191	5	141469	141494	26	141469	141469	1	NC_001491.2:141469-141494;-	TSS	0	141494	141469	141469	141494	**
NC_001491.2	-	CAGE_cluster_1876	2282.554198166	6	141540	141548	9	141547	141547	1	NC_001491.2:141540-141548;-	TSS	0	141548	141540	141540	141548	***
NC_001491.2	-	CAGE_cluster_1877	155.424308362	1	141687	141687	1	141687	141687	1	NC_001491.2:141687-141687;-	TSS	0	141687	141687	141687	141687	*
NC_001491.2	-	CAGE_cluster_1878	625.055586906	3	141733	141737	5	141735	141735	1	NC_001491.2:141733-141737;-	TSS	0	141737	141733	141733	141737	**
NC_001491.2	-	CAGE_cluster_1879	756.423967548	3	141759	141761	3	141759	141759	1	NC_001491.2:141759-141761;-	TSS	0	141761	141759	141759	141761	**
NC_001491.2	-	CAGE_cluster_1880	1098.56362286	4	141858	141869	12	141869	141869	1	NC_001491.2:141858-141869;-	TSS	0	141869	141858	141858	141869	**
NC_001491.2	-	CAGE_cluster_1881	111.819300011	1	142030	142030	1	142030	142030	1	NC_001491.2:142030-142030;-	TSS	0	142030	142030	142030	142030	*
NC_001491.2	-	CAGE_cluster_1882	200987.609388687	9	142125	142162	38	142158	142158	1	NC_001491.2:142125-142162;-	TSS	0	142162	142125	142125	142162	***
NC_001491.2	-	CAGE_cluster_1883	197.745699031	1	142206	142206	1	142206	142206	1	NC_001491.2:142206-142206;-	TSS	0	142206	142206	142206	142206	*
NC_001491.2	-	CAGE_cluster_1884	197.745699031	1	142232	142232	1	142232	142232	1	NC_001491.2:142232-142232;-	TSS	0	142232	142232	142232	142232	*
NC_001491.2	-	CAGE_cluster_1885	210.327058576	1	142778	142778	1	142778	142778	1	NC_001491.2:142778-142778;-	TSS	0	142778	142778	142778	142778	*
NC_001491.2	-	CAGE_cluster_1886	302.909228319	2	142957	142959	3	142959	142959	1	NC_001491.2:142957-142959;-	TSS	0	142959	142957	142957	142959	*
NC_001491.2	-	CAGE_cluster_1887	269.1065662	1	143055	143055	1	143055	143055	1	NC_001491.2:143055-143055;-	TSS	0	143055	143055	143055	143055	*
NC_001491.2	-	CAGE_cluster_1888	663.841797805	2	143088	143095	8	143093	143093	1	NC_001491.2:143088-143095;-	TSS	0	143095	143088	143088	143095	*
NC_001491.2	-	CAGE_cluster_1889	1877.798246299	5	143250	143267	18	143250	143250	1	NC_001491.2:143250-143267;-	TSS	0	143267	143250	143250	143267	**
NC_001491.2	-	CAGE_cluster_1890	1833.690148652	5	143506	143510	5	143506	143506	1	NC_001491.2:143506-143510;-	TSS	0	143510	143506	143506	143510	**
NC_001491.2	-	CAGE_cluster_1891	302.909228319	2	144069	144069	1	144069	144069	1	NC_001491.2:144069-144069;-	TSS	0	144069	144069	144069	144069	*
NC_001491.2	-	CAGE_cluster_1892	827.784834717	3	144092	144092	1	144092	144092	1	NC_001491.2:144092-144092;-	TSS	0	144092	144092	144092	144092	***
NC_001491.2	-	CAGE_cluster_1893	197.745699031	1	144160	144160	1	144160	144160	1	NC_001491.2:144160-144160;-	TSS	0	144160	144160	144160	144160	*
NC_001491.2	-	CAGE_cluster_1894	111.819300011	1	144202	144202	1	144202	144202	1	NC_001491.2:144202-144202;-	TSS	0	144202	144202	144202	144202	*
NC_001491.2	-	CAGE_cluster_1895	111.819300011	1	144225	144225	1	144225	144225	1	NC_001491.2:144225-144225;-	TSS	0	144225	144225	144225	144225	*
NC_001491.2	-	CAGE_cluster_1896	24468.663319812	9	144255	144308	54	144282	144282	1	NC_001491.2:144255-144308;-	TSS	0	144308	144255	144255	144308	***
NC_001491.2	-	CAGE_cluster_1897	827.784834717	3	144348	144353	6	144350	144350	1	NC_001491.2:144348-144353;-	TSS	0	144353	144348	144348	144353	***
NC_001491.2	-	CAGE_cluster_1898	380.925866211	2	144453	144472	20	144453	144453	1	NC_001491.2:144453-144472;-	TSS	0	144472	144453	144453	144472	*
NC_001491.2	-	CAGE_cluster_1899	269.1065662	1	145216	145216	1	145216	145216	1	NC_001491.2:145216-145216;-	TSS	0	145216	145216	145216	145216	*
NC_001491.2	-	CAGE_cluster_1900	453.514739229	1	145439	145439	1	145439	145439	1	NC_001491.2:145439-145439;-	TSS	0	145439	145439	145439	145439	*
NC_001491.2	-	CAGE_cluster_1901	111.819300011	1	145602	145602	1	145602	145602	1	NC_001491.2:145602-145602;-	TSS	0	145602	145602	145602	145602	*
NC_001491.2	-	CAGE_cluster_1902	544.365813827	1	146107	146107	1	146107	146107	1	NC_001491.2:146107-146107;-	TSS	0	146107	146107	146107	146107	*
NC_001491.2	-	CAGE_cluster_1903	105.163529288	1	146866	146866	1	146866	146866	1	NC_001491.2:146866-146866;-	TSS	0	146866	146866	146866	146866	*
NC_001491.2	-	CAGE_cluster_1904	105.163529288	1	147580	147580	1	147580	147580	1	NC_001491.2:147580-147580;-	TSS	0	147580	147580	147580	147580	*
NC_001491.2	-	CAGE_cluster_1905	155.424308362	1	148323	148323	1	148323	148323	1	NC_001491.2:148323-148323;-	TSS	0	148323	148323	148323	148323	*
NC_001491.2	-	CAGE_cluster_1906	197.745699031	1	148350	148350	1	148350	148350	1	NC_001491.2:148350-148350;-	TSS	0	148350	148350	148350	148350	*
NC_001491.2	-	CAGE_cluster_1907	197.745699031	1	148704	148704	1	148704	148704	1	NC_001491.2:148704-148704;-	TSS	0	148704	148704	148704	148704	*
NC_001491.2	-	CAGE_cluster_1908	544.365813827	1	149039	149039	1	149039	149039	1	NC_001491.2:149039-149039;-	TSS	0	149039	149039	149039	149039	*
NC_001491.2	-	CAGE_cluster_1909	155.424308362	1	149077	149077	1	149077	149077	1	NC_001491.2:149077-149077;-	TSS	0	149077	149077	149077	149077	*
NC_001491.2	-	CAGE_cluster_1910	105.163529288	1	149109	149109	1	149109	149109	1	NC_001491.2:149109-149109;-	TSS	0	149109	149109	149109	149109	*
NC_001491.2	-	CAGE_cluster_1911	762.776506484	1	149205	149205	1	149205	149205	1	NC_001491.2:149205-149205;-	TSS	0	149205	149205	149205	149205	*
NC_001491.2	-	CAGE_cluster_1912	466.852265231	2	149234	149247	14	149247	149247	1	NC_001491.2:149234-149247;-	TSS	0	149247	149234	149234	149247	*
NC_001491.2	-	CAGE_cluster_1913	216.982829299	2	149288	149288	1	149288	149288	1	NC_001491.2:149288-149288;-	TSS	0	149288	149288	149288	149288	*
NC_001491.2	-	CAGE_cluster_1914	111.819300011	1	149473	149473	1	149473	149473	1	NC_001491.2:149473-149473;-	TSS	0	149473	149473	149473	149473	*
NC_001491.2	-	CAGE_cluster_1915	197.745699031	1	149958	149958	1	149958	149958	1	NC_001491.2:149958-149958;-	TSS	0	149958	149958	149958	149958	*
NC_001491.2	-	CAGE_cluster_1916	593.237097093	1	150037	150067	31	150037	150037	1	NC_001491.2:150037-150067;-	TSS	0	150067	150037	150037	150067	*
NC_001491.2	-	CAGE_cluster_1917	155.424308362	1	150098	150098	1	150098	150098	1	NC_001491.2:150098-150098;-	TSS	0	150098	150098	150098	150098	*
NC_001491.2	*	CAGE_cluster_1918	1356.004885002	4	3472	3885	414	3678	3678	1	NC_001491.2:3472-3885	enhancer	0	3885	3472	3472	3885	**
NC_001491.2	*	CAGE_cluster_1919	3034.835641148	6	6066	6468	403	6266	6266	1	NC_001491.2:6066-6468	enhancer	0	6468	6066	6066	6468	***
NC_001491.2	*	CAGE_cluster_1920	267757.493963444	9	12068	12660	593	12270	12270	1	NC_001491.2:12068-12660	enhancer	0	12660	12068	12068	12660	***
NC_001491.2	*	CAGE_cluster_1921	2904.915629516	6	23625	24031	407	23828	23828	1	NC_001491.2:23625-24031	enhancer	0	24031	23625	23625	24031	***
NC_001491.2	*	CAGE_cluster_1922	6808.692734397	8	25169	25664	496	25381	25381	1	NC_001491.2:25169-25664	enhancer	0	25664	25169	25169	25664	***
NC_001491.2	*	CAGE_cluster_1923	44361.423728284	9	25770	26171	402	25970	25970	1	NC_001491.2:25770-26171	enhancer	0	26171	25770	25770	26171	***
NC_001491.2	*	CAGE_cluster_1924	315.490587864	1	26734	27208	475	27008	27008	1	NC_001491.2:26734-27208	enhancer	0	27208	26734	26734	27208	*
NC_001491.2	*	CAGE_cluster_1925	986.718338293	3	31433	31853	421	31643	31643	1	NC_001491.2:31433-31853	enhancer	0	31853	31433	31433	31853	***
NC_001491.2	*	CAGE_cluster_1926	2726.687025388	5	33596	34042	447	33824	33824	1	NC_001491.2:33596-34042	enhancer	0	34042	33596	33596	34042	**
NC_001491.2	*	CAGE_cluster_1927	533.203599064	2	37200	37673	474	37436	37436	1	NC_001491.2:37200-37673	enhancer	0	37673	37200	37200	37673	*
NC_001491.2	*	CAGE_cluster_1928	787.135665991	4	37713	38151	439	37932	37932	1	NC_001491.2:37713-38151	enhancer	0	38151	37713	37713	38151	**
NC_001491.2	*	CAGE_cluster_1929	1714.411518335	5	38547	38956	410	38751	38751	1	NC_001491.2:38547-38956	enhancer	0	38956	38547	38547	38956	**
NC_001491.2	*	CAGE_cluster_1930	210.327058576	1	39176	39655	480	39415	39415	1	NC_001491.2:39176-39655	enhancer	0	39655	39176	39176	39655	*
NC_001491.2	*	CAGE_cluster_1931	3924.524430719	7	49889	50305	417	50105	50105	1	NC_001491.2:49889-50305	enhancer	0	50305	49889	49889	50305	***
NC_001491.2	*	CAGE_cluster_1932	9742.951264058	9	59629	60191	563	59987	59987	1	NC_001491.2:59629-60191	enhancer	0	60191	59629	59629	60191	***
NC_001491.2	*	CAGE_cluster_1933	365.751366938	2	60587	61076	490	60787	60787	1	NC_001491.2:60587-61076	enhancer	0	61076	60587	60587	61076	*
NC_001491.2	*	CAGE_cluster_1934	3322.790845022	7	61689	62123	435	61916	61916	1	NC_001491.2:61689-62123	enhancer	0	62123	61689	61689	62123	***
NC_001491.2	*	CAGE_cluster_1935	1582.790060532	5	66959	67368	410	67163	67163	1	NC_001491.2:66959-67368	enhancer	0	67368	66959	66959	67368	**
NC_001491.2	*	CAGE_cluster_1936	2475.401206174	6	68029	68455	427	68242	68242	1	NC_001491.2:68029-68455	enhancer	0	68455	68029	68029	68455	***
NC_001491.2	*	CAGE_cluster_1937	2298.202239649	6	72275	72743	469	72519	72519	1	NC_001491.2:72275-72743	enhancer	0	72743	72275	72275	72743	***
NC_001491.2	*	CAGE_cluster_1938	43341.514183029	9	76259	76709	451	76493	76493	1	NC_001491.2:76259-76709	enhancer	0	76709	76259	76259	76709	***
NC_001491.2	*	CAGE_cluster_1939	2546.403229722	6	76827	77249	423	77039	77039	1	NC_001491.2:76827-77249	enhancer	0	77249	76827	76827	77249	***
NC_001491.2	*	CAGE_cluster_1940	2143.028055088	5	82843	83248	406	83045	83045	1	NC_001491.2:82843-83248	enhancer	0	83248	82843	82843	83248	**
