seqnames	strand	correct_tss	prime5	sample	hpi	Time	cell_line	group	count	endtype	pos	start	end
NC_001491.2	+	TRUE	2674	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	2674	2674	2674
NC_001491.2	-	TRUE	125336	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	125336	125336	125336
NC_001491.2	-	TRUE	45001	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	45001	45001	45001
NC_001491.2	-	TRUE	4309	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	4309	4309	4309
NC_001491.2	+	TRUE	119418	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	119418	119418	119418
NC_001491.2	+	TRUE	119534	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	119534	119534	119534
NC_001491.2	+	TRUE	81016	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	81016	81016	81016
NC_001491.2	+	TRUE	57011	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	57011	57011	57011
NC_001491.2	-	TRUE	94524	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	94524	94524	94524
NC_001491.2	-	TRUE	118782	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	118782	118782	118782
NC_001491.2	+	TRUE	106405	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	106405	106405	106405
NC_001491.2	-	TRUE	93939	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	93939	93939	93939
NC_001491.2	-	TRUE	25792	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	25792	25792	25792
NC_001491.2	-	TRUE	94749	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	94749	94749	94749
NC_001491.2	+	TRUE	122217	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	122217	122217	122217
NC_001491.2	+	TRUE	121980	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	121980	121980	121980
NC_001491.2	-	TRUE	32662	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	32662	32662	32662
NC_001491.2	+	TRUE	121934	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	121934	121934	121934
NC_001491.2	-	TRUE	2679	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	2679	2679	2679
NC_001491.2	+	TRUE	61338	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	61338	61338	61338
NC_001491.2	-	TRUE	112623	EHV1_cage_C			RK-13	EHV1_cage_C	4	prime5	112623	112623	112623
NC_001491.2	+	TRUE	48562	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	48562	48562	48562
NC_001491.2	+	TRUE	115580	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	115580	115580	115580
NC_001491.2	+	TRUE	97093	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	97093	97093	97093
NC_001491.2	-	TRUE	94745	EHV1_cage_C			RK-13	EHV1_cage_C	4	prime5	94745	94745	94745
NC_001491.2	+	TRUE	119381	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	119381	119381	119381
NC_001491.2	-	TRUE	70572	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	70572	70572	70572
NC_001491.2	+	TRUE	59733	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	59733	59733	59733
NC_001491.2	-	TRUE	76347	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	76347	76347	76347
NC_001491.2	+	TRUE	1250	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	1250	1250	1250
NC_001491.2	+	TRUE	123036	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	123036	123036	123036
NC_001491.2	-	TRUE	124923	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	124923	124923	124923
NC_001491.2	-	TRUE	94100	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	94100	94100	94100
NC_001491.2	+	TRUE	64491	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	64491	64491	64491
NC_001491.2	+	TRUE	133690	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	133690	133690	133690
NC_001491.2	-	TRUE	67155	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	67155	67155	67155
NC_001491.2	+	TRUE	1255	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	1255	1255	1255
NC_001491.2	-	TRUE	22352	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	22352	22352	22352
NC_001491.2	-	TRUE	88377	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	88377	88377	88377
NC_001491.2	-	TRUE	75960	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	75960	75960	75960
NC_001491.2	+	TRUE	102284	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	102284	102284	102284
NC_001491.2	+	TRUE	56757	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	56757	56757	56757
NC_001491.2	+	TRUE	119445	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	119445	119445	119445
NC_001491.2	+	TRUE	61475	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	61475	61475	61475
NC_001491.2	+	TRUE	58636	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	58636	58636	58636
NC_001491.2	+	TRUE	81110	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	81110	81110	81110
NC_001491.2	-	TRUE	97799	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	97799	97799	97799
NC_001491.2	-	TRUE	65617	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	65617	65617	65617
NC_001491.2	-	TRUE	71317	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	71317	71317	71317
NC_001491.2	-	TRUE	56262	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	56262	56262	56262
NC_001491.2	+	TRUE	121768	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	121768	121768	121768
NC_001491.2	+	TRUE	96828	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	96828	96828	96828
NC_001491.2	+	TRUE	129546	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	129546	129546	129546
NC_001491.2	+	TRUE	697	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	697	697	697
NC_001491.2	+	TRUE	91029	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	91029	91029	91029
NC_001491.2	+	TRUE	69147	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	69147	69147	69147
NC_001491.2	+	TRUE	43029	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	43029	43029	43029
NC_001491.2	-	TRUE	12269	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	12269	12269	12269
NC_001491.2	+	TRUE	17745	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	17745	17745	17745
NC_001491.2	-	TRUE	77008	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	77008	77008	77008
NC_001491.2	+	TRUE	19745	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	19745	19745	19745
NC_001491.2	-	TRUE	5773	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	5773	5773	5773
NC_001491.2	+	TRUE	11998	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	11998	11998	11998
NC_001491.2	-	TRUE	81862	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	81862	81862	81862
NC_001491.2	+	TRUE	72730	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	72730	72730	72730
NC_001491.2	-	TRUE	66031	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	66031	66031	66031
NC_001491.2	+	TRUE	37053	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	37053	37053	37053
NC_001491.2	-	TRUE	4078	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	4078	4078	4078
NC_001491.2	+	TRUE	35766	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	35766	35766	35766
NC_001491.2	+	TRUE	42837	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	42837	42837	42837
NC_001491.2	+	TRUE	69606	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	69606	69606	69606
NC_001491.2	+	TRUE	15480	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	15480	15480	15480
NC_001491.2	+	TRUE	121811	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	121811	121811	121811
NC_001491.2	-	TRUE	47243	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	47243	47243	47243
NC_001491.2	-	TRUE	84877	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	84877	84877	84877
NC_001491.2	-	TRUE	125338	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	125338	125338	125338
NC_001491.2	+	TRUE	78782	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	78782	78782	78782
NC_001491.2	+	TRUE	71038	EHV1_cage_C			RK-13	EHV1_cage_C	8	prime5	71038	71038	71038
NC_001491.2	-	TRUE	31361	EHV1_cage_C			RK-13	EHV1_cage_C	8	prime5	31361	31361	31361
NC_001491.2	-	TRUE	10332	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	10332	10332	10332
NC_001491.2	+	TRUE	88299	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	88299	88299	88299
NC_001491.2	+	TRUE	127312	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	127312	127312	127312
NC_001491.2	-	TRUE	106482	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	106482	106482	106482
NC_001491.2	-	TRUE	2298	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	2298	2298	2298
NC_001491.2	+	TRUE	121804	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	121804	121804	121804
NC_001491.2	+	TRUE	58671	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	58671	58671	58671
NC_001491.2	-	TRUE	112937	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	112937	112937	112937
NC_001491.2	+	TRUE	63607	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	63607	63607	63607
NC_001491.2	+	TRUE	44723	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	44723	44723	44723
NC_001491.2	+	TRUE	133832	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	133832	133832	133832
NC_001491.2	+	TRUE	119375	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	119375	119375	119375
NC_001491.2	-	TRUE	107626	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	107626	107626	107626
NC_001491.2	+	TRUE	18176	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	18176	18176	18176
NC_001491.2	+	TRUE	50618	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	50618	50618	50618
NC_001491.2	+	TRUE	53538	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	53538	53538	53538
NC_001491.2	-	TRUE	117662	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	117662	117662	117662
NC_001491.2	+	TRUE	94602	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	94602	94602	94602
NC_001491.2	+	TRUE	133433	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	133433	133433	133433
NC_001491.2	+	TRUE	66825	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	66825	66825	66825
NC_001491.2	-	TRUE	116396	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	116396	116396	116396
NC_001491.2	-	TRUE	2400	EHV1_cage_C			RK-13	EHV1_cage_C	5	prime5	2400	2400	2400
NC_001491.2	-	TRUE	19832	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	19832	19832	19832
NC_001491.2	+	TRUE	105126	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	105126	105126	105126
NC_001491.2	+	TRUE	15509	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	15509	15509	15509
NC_001491.2	+	TRUE	71596	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	71596	71596	71596
NC_001491.2	+	TRUE	94307	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	94307	94307	94307
NC_001491.2	+	TRUE	39576	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	39576	39576	39576
NC_001491.2	+	TRUE	70672	EHV1_cage_C			RK-13	EHV1_cage_C	4	prime5	70672	70672	70672
NC_001491.2	+	TRUE	121991	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	121991	121991	121991
NC_001491.2	-	TRUE	66265	EHV1_cage_C			RK-13	EHV1_cage_C	8	prime5	66265	66265	66265
NC_001491.2	+	TRUE	119650	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	119650	119650	119650
NC_001491.2	+	TRUE	135619	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	135619	135619	135619
NC_001491.2	+	TRUE	130021	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	130021	130021	130021
NC_001491.2	-	TRUE	108380	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	108380	108380	108380
NC_001491.2	-	TRUE	88076	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	88076	88076	88076
NC_001491.2	-	TRUE	108131	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	108131	108131	108131
NC_001491.2	+	TRUE	16442	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	16442	16442	16442
NC_001491.2	+	TRUE	92041	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	92041	92041	92041
NC_001491.2	+	TRUE	113872	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	113872	113872	113872
NC_001491.2	+	TRUE	21520	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	21520	21520	21520
NC_001491.2	-	TRUE	86628	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	86628	86628	86628
NC_001491.2	-	TRUE	85675	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	85675	85675	85675
NC_001491.2	+	TRUE	16235	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	16235	16235	16235
NC_001491.2	+	TRUE	89147	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	89147	89147	89147
NC_001491.2	+	TRUE	15563	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	15563	15563	15563
NC_001491.2	+	TRUE	33216	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	33216	33216	33216
NC_001491.2	-	TRUE	44168	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	44168	44168	44168
NC_001491.2	+	TRUE	47033	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	47033	47033	47033
NC_001491.2	+	TRUE	88466	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	88466	88466	88466
NC_001491.2	+	TRUE	84734	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	84734	84734	84734
NC_001491.2	+	TRUE	126333	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	126333	126333	126333
NC_001491.2	+	TRUE	24861	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	24861	24861	24861
NC_001491.2	+	TRUE	122178	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	122178	122178	122178
NC_001491.2	-	TRUE	14926	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	14926	14926	14926
NC_001491.2	+	TRUE	84401	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	84401	84401	84401
NC_001491.2	+	TRUE	81438	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	81438	81438	81438
NC_001491.2	+	TRUE	81011	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	81011	81011	81011
NC_001491.2	+	TRUE	64279	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	64279	64279	64279
NC_001491.2	+	TRUE	14839	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	14839	14839	14839
NC_001491.2	-	TRUE	94394	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	94394	94394	94394
NC_001491.2	+	TRUE	114051	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	114051	114051	114051
NC_001491.2	+	TRUE	2671	EHV1_cage_C			RK-13	EHV1_cage_C	10	prime5	2671	2671	2671
NC_001491.2	+	TRUE	79982	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	79982	79982	79982
NC_001491.2	-	TRUE	108298	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	108298	108298	108298
NC_001491.2	-	TRUE	47839	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	47839	47839	47839
NC_001491.2	+	TRUE	102500	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	102500	102500	102500
NC_001491.2	+	TRUE	17980	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	17980	17980	17980
NC_001491.2	+	TRUE	105478	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	105478	105478	105478
NC_001491.2	-	TRUE	4205	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	4205	4205	4205
NC_001491.2	-	TRUE	25762	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	25762	25762	25762
NC_001491.2	+	TRUE	2774	EHV1_cage_C			RK-13	EHV1_cage_C	4	prime5	2774	2774	2774
NC_001491.2	+	TRUE	82060	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	82060	82060	82060
NC_001491.2	+	TRUE	15679	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	15679	15679	15679
NC_001491.2	-	TRUE	101571	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	101571	101571	101571
NC_001491.2	+	TRUE	134350	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	134350	134350	134350
NC_001491.2	+	TRUE	109394	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	109394	109394	109394
NC_001491.2	+	TRUE	52190	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	52190	52190	52190
NC_001491.2	-	TRUE	65615	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	65615	65615	65615
NC_001491.2	+	TRUE	57817	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	57817	57817	57817
NC_001491.2	-	TRUE	22922	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	22922	22922	22922
NC_001491.2	+	TRUE	130635	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	130635	130635	130635
NC_001491.2	+	TRUE	86084	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	86084	86084	86084
NC_001491.2	-	TRUE	94320	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	94320	94320	94320
NC_001491.2	-	TRUE	74215	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	74215	74215	74215
NC_001491.2	+	TRUE	102674	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	102674	102674	102674
NC_001491.2	+	TRUE	26092	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	26092	26092	26092
NC_001491.2	+	TRUE	78451	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	78451	78451	78451
NC_001491.2	+	TRUE	71426	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	71426	71426	71426
NC_001491.2	-	TRUE	80897	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	80897	80897	80897
NC_001491.2	+	TRUE	12577	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	12577	12577	12577
NC_001491.2	+	TRUE	119538	EHV1_cage_C			RK-13	EHV1_cage_C	4	prime5	119538	119538	119538
NC_001491.2	-	TRUE	48280	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	48280	48280	48280
NC_001491.2	+	TRUE	130765	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	130765	130765	130765
NC_001491.2	-	TRUE	55205	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	55205	55205	55205
NC_001491.2	+	TRUE	36996	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	36996	36996	36996
NC_001491.2	-	TRUE	19689	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	19689	19689	19689
NC_001491.2	-	TRUE	69165	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	69165	69165	69165
NC_001491.2	+	TRUE	102321	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	102321	102321	102321
NC_001491.2	-	TRUE	124997	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	124997	124997	124997
NC_001491.2	+	TRUE	36163	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	36163	36163	36163
NC_001491.2	-	TRUE	111661	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	111661	111661	111661
NC_001491.2	+	TRUE	79322	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	79322	79322	79322
NC_001491.2	+	TRUE	135685	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	135685	135685	135685
NC_001491.2	-	TRUE	28969	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	28969	28969	28969
NC_001491.2	+	TRUE	96457	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	96457	96457	96457
NC_001491.2	+	TRUE	81328	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	81328	81328	81328
NC_001491.2	+	TRUE	102806	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	102806	102806	102806
NC_001491.2	+	TRUE	121691	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	121691	121691	121691
NC_001491.2	-	TRUE	25354	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	25354	25354	25354
NC_001491.2	-	TRUE	46399	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	46399	46399	46399
NC_001491.2	+	TRUE	36491	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	36491	36491	36491
NC_001491.2	-	TRUE	125740	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	125740	125740	125740
NC_001491.2	+	TRUE	78918	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	78918	78918	78918
NC_001491.2	-	TRUE	66122	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	66122	66122	66122
NC_001491.2	+	TRUE	2594	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	2594	2594	2594
NC_001491.2	-	TRUE	11626	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	11626	11626	11626
NC_001491.2	+	TRUE	14321	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	14321	14321	14321
NC_001491.2	-	TRUE	6656	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	6656	6656	6656
NC_001491.2	+	TRUE	7689	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	7689	7689	7689
NC_001491.2	+	TRUE	69728	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	69728	69728	69728
NC_001491.2	+	TRUE	91206	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	91206	91206	91206
NC_001491.2	-	TRUE	25666	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	25666	25666	25666
NC_001491.2	-	TRUE	28804	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	28804	28804	28804
NC_001491.2	-	TRUE	4171	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	4171	4171	4171
NC_001491.2	+	TRUE	94978	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	94978	94978	94978
NC_001491.2	-	TRUE	6028	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	6028	6028	6028
NC_001491.2	-	TRUE	125267	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	125267	125267	125267
NC_001491.2	+	TRUE	51110	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	51110	51110	51110
NC_001491.2	+	TRUE	5499	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	5499	5499	5499
NC_001491.2	-	TRUE	126355	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	126355	126355	126355
NC_001491.2	-	TRUE	69666	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	69666	69666	69666
NC_001491.2	-	TRUE	69483	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	69483	69483	69483
NC_001491.2	-	TRUE	2511	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	2511	2511	2511
NC_001491.2	+	TRUE	81082	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	81082	81082	81082
NC_001491.2	+	TRUE	27258	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	27258	27258	27258
NC_001491.2	+	TRUE	90656	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	90656	90656	90656
NC_001491.2	-	TRUE	55190	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	55190	55190	55190
NC_001491.2	+	TRUE	103878	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	103878	103878	103878
NC_001491.2	-	TRUE	26808	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	26808	26808	26808
NC_001491.2	+	TRUE	86189	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	86189	86189	86189
NC_001491.2	+	TRUE	116294	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	116294	116294	116294
NC_001491.2	-	TRUE	28748	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	28748	28748	28748
NC_001491.2	-	TRUE	112939	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	112939	112939	112939
NC_001491.2	-	TRUE	65942	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	65942	65942	65942
NC_001491.2	+	TRUE	19171	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	19171	19171	19171
NC_001491.2	+	TRUE	84296	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	84296	84296	84296
NC_001491.2	-	TRUE	88274	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	88274	88274	88274
NC_001491.2	-	TRUE	52544	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	52544	52544	52544
NC_001491.2	+	TRUE	100160	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	100160	100160	100160
NC_001491.2	-	TRUE	9277	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	9277	9277	9277
NC_001491.2	-	TRUE	25365	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	25365	25365	25365
NC_001491.2	+	TRUE	90533	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	90533	90533	90533
NC_001491.2	-	TRUE	24275	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	24275	24275	24275
NC_001491.2	-	TRUE	52403	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	52403	52403	52403
NC_001491.2	-	TRUE	76343	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	76343	76343	76343
NC_001491.2	+	TRUE	15647	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	15647	15647	15647
NC_001491.2	-	TRUE	25212	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	25212	25212	25212
NC_001491.2	-	TRUE	75441	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	75441	75441	75441
NC_001491.2	-	TRUE	126611	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	126611	126611	126611
NC_001491.2	+	TRUE	55319	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	55319	55319	55319
